date,safegraph_place,visitor_home_cbg,number
2019-04-08,sg:2f0215a5e2aa46b287a7b5e046327188,511210202015,4
2019-04-08,sg:2f0215a5e2aa46b287a7b5e046327188,511210207002,4
2019-04-08,sg:2f0215a5e2aa46b287a7b5e046327188,511210206003,4
2019-04-08,sg:238ceceff5bf422eaa387510a6427711,511210207004,4
2019-04-08,sg:238ceceff5bf422eaa387510a6427711,511210215002,4
2019-04-08,sg:238ceceff5bf422eaa387510a6427711,516600002031,4
2019-04-08,sg:238ceceff5bf422eaa387510a6427711,510639201013,4
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,517500101013,6
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,517500102002,6
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,511552101001,4
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,517500102004,4
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,511210215001,4
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,517500102005,4
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,511210209002,4
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,511210212004,4
2019-04-08,sg:dde39608857a4e2f8ea9789d36634990,511552101003,4
2019-04-08,sg:9db1c38f734547bd8a8bec695b6c1120,510639201011,4
2019-04-08,sg:9db1c38f734547bd8a8bec695b6c1120,511210212001,4
2019-04-08,sg:9db1c38f734547bd8a8bec695b6c1120,511552101001,4
2019-04-08,sg:2e659b0dc5614ec5b651fa1236ed49a5,511210215004,4
2019-04-08,sg:2e659b0dc5614ec5b651fa1236ed49a5,511210207001,4
2019-04-08,sg:2e659b0dc5614ec5b651fa1236ed49a5,511210215003,4
2019-04-08,sg:2e659b0dc5614ec5b651fa1236ed49a5,510719303002,4
2019-04-08,sg:b88a4955712e463e845c67d8ea6d2403,511210212002,4
2019-04-08,sg:b88a4955712e463e845c67d8ea6d2403,511210209002,4
2019-04-08,sg:b88a4955712e463e845c67d8ea6d2403,515400005011,4
2019-04-08,sg:fc9610128ce447ee9940ce4acb353be6,
2019-04-08,sg:5974c765af6c4eaf891f43aba9d785d8,
2019-04-08,sg:163d96d4a62e408784981b31f6b98ce6,511210203002,4
2019-04-08,sg:163d96d4a62e408784981b31f6b98ce6,511552101004,4
2019-04-08,sg:628a9eea5f0b4c9baeba66a94d435c61,517500102001,5
2019-04-08,sg:628a9eea5f0b4c9baeba66a94d435c61,511210213001,4
2019-04-08,sg:628a9eea5f0b4c9baeba66a94d435c61,511210209003,4
2019-04-08,sg:628a9eea5f0b4c9baeba66a94d435c61,511210212003,4
2019-04-08,sg:628a9eea5f0b4c9baeba66a94d435c61,511210203003,4
2019-04-08,sg:628a9eea5f0b4c9baeba66a94d435c61,511210206001,4
2019-04-08,sg:7c2a6db26e294e72b0595846addcfefa,
2019-04-08,sg:225d7fb527ed4ee6aa2be7577b6ff608,510350803001,4
2019-04-08,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210206003,5
2019-04-08,sg:dc6935951f8041f5a38bf4f192d2ad2d,510719304001,4
2019-04-08,sg:dc6935951f8041f5a38bf4f192d2ad2d,510639202001,4
2019-04-08,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210201002,4
2019-04-08,sg:dc6935951f8041f5a38bf4f192d2ad2d,371470006021,4
2019-04-08,sg:dc6935951f8041f5a38bf4f192d2ad2d,511210213001,4
2019-04-08,sg:50d01bc4b6a6456182c8cd7d35b62043,511076102022,4
2019-04-08,sg:89fcb5f0ea35445eaabbe303c0916b92,511210212002,5
2019-04-08,sg:89fcb5f0ea35445eaabbe303c0916b92,511210215004,4
2019-04-08,sg:89fcb5f0ea35445eaabbe303c0916b92,511210208003,4
2019-04-08,sg:89fcb5f0ea35445eaabbe303c0916b92,511210210002,4
2019-04-08,sg:89fcb5f0ea35445eaabbe303c0916b92,511210203001,4
2019-04-08,sg:89fcb5f0ea35445eaabbe303c0916b92,510719302001,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105062,6
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076112071,5
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105041,5
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106021,5
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076112021,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110091,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106014,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110131,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105073,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110221,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076109001,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110252,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076101021,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511539014161,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110253,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110192,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,540379727023,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110101,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076119003,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,510690511012,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105072,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,240217753026,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110162,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110062,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076109002,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076108004,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110212,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076116021,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076116022,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,515102014001,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110043,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110122,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076106013,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076118063,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076112062,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076104002,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076105052,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,240338012082,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110203,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110042,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594522003,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076112052,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,510594801001,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076112092,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076110092,4
2019-04-08,sg:3ac43ac7989b40c386fc8ba2448a22ef,511076107021,4
2019-04-08,sg:928ac94a4a8c4acf9f1fc35600828c51,
2019-04-08,sg:518ecccae67f40b087a4666701bf6f88,511076101021,9
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,511076110093,7
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,511076110041,5
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,511076110241,5
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,240338013082,4
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,511076101011,4
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,510594610001,4
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,511076110132,4
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,511076105043,4
2019-04-08,sg:197c0510c70f485caff5e11a99a44064,511076110251,4
2019-04-08,sg:d737927cfcb44f55bc76d81a62103970,511076110242,4
2019-04-08,sg:8144cd3a2ac44a03a4e764b739d27355,511539007011,6
2019-04-08,sg:8144cd3a2ac44a03a4e764b739d27355,511076103001,5
2019-04-08,sg:8144cd3a2ac44a03a4e764b739d27355,511076110043,5
2019-04-08,sg:8144cd3a2ac44a03a4e764b739d27355,511076106012,4
2019-04-08,sg:8144cd3a2ac44a03a4e764b739d27355,511076112051,4
2019-04-08,sg:8144cd3a2ac44a03a4e764b739d27355,511539016025,4
2019-04-08,sg:005837d9f50f45079db676fec7d1039c,511610308022,7
2019-04-08,sg:005837d9f50f45079db676fec7d1039c,511210212003,4
2019-04-08,sg:005837d9f50f45079db676fec7d1039c,511210201002,4
2019-04-08,sg:005837d9f50f45079db676fec7d1039c,510411009261,4
2019-04-08,sg:005837d9f50f45079db676fec7d1039c,511210207001,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,510594915023,8
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076119003,7
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076118063,6
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,510594914051,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076110203,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076110043,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,510690508011,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076110212,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076118061,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,240317008103,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,540510209002,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511790101051,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076109002,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076107011,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076110182,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511539004101,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076110041,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,110010096041,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076105062,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076106011,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,370630020133,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076102022,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,240037401052,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076106013,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,510690511012,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076106042,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076105072,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,511076112093,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,510594521021,4
2019-04-08,sg:bd537848cce7430e94c602c527e83fb3,510619304021,4
2019-04-08,sg:5ed542c0899d43a7867b4d4fffef22b3,
2019-04-08,sg:f90c497be5064d4a967e01da7eb3a8cd,
2019-04-08,sg:7681e672814645e7bbbf8b0741017737,511210210001,4
2019-04-08,sg:7681e672814645e7bbbf8b0741017737,510639202001,4
2019-04-08,sg:7681e672814645e7bbbf8b0741017737,511210204001,4
2019-04-08,sg:c6729dd08f3c47c29f8de9e0ed490813,
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076106021,12
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076105073,7
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110092,5
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107033,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076105062,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076103002,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107021,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511790102071,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,540039719002,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,540379727023,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110121,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511870201001,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110111,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,510131017011,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,510594811031,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110192,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,510594803002,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110181,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,240037401052,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110043,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,540379728003,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110091,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107032,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110253,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,420550104001,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,540379728001,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110101,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,240217513021,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076118061,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076119001,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076117003,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,510690507001,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110021,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110062,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076102022,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,510690508023,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076106031,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076110241,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076111013,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,510594819001,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107011,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,511076107022,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,518400001005,4
2019-04-08,sg:7cc0f8bf550343daace4e4c6475cab8f,540379725053,4
2019-04-08,sg:48afba75dfb34c6893aa7202f3747cfc,511610308022,5
2019-04-08,sg:48afba75dfb34c6893aa7202f3747cfc,511210215002,4
2019-04-08,sg:3180dff84e164ed1bce01bc2071832e1,511076105041,4
2019-04-08,sg:3180dff84e164ed1bce01bc2071832e1,511076106021,4
2019-04-08,sg:3180dff84e164ed1bce01bc2071832e1,511076110093,4
2019-04-08,sg:3180dff84e164ed1bce01bc2071832e1,511076105033,4
2019-04-08,sg:25277f4c9dc745a3b39a2f60780c2332,511210210003,4
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,517500102001,5
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,510639201022,5
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,510719302003,4
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210212004,4
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210212002,4
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,511610306003,4
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,511552102023,4
2019-04-08,sg:f946d03be95144ffb067e9ed1a9dcb6f,511210210002,4
2019-04-08,sg:7bf0dbdffe5e40f684d0acc70612bea7,511552104003,4
2019-04-08,sg:7bf0dbdffe5e40f684d0acc70612bea7,511210215004,4
2019-04-08,sg:b202fd82990c42c5912506817d0129e1,511076110122,4
2019-04-08,sg:b202fd82990c42c5912506817d0129e1,511076110232,4
2019-04-08,sg:b202fd82990c42c5912506817d0129e1,511076118061,4
2019-04-08,sg:d36a641a15194ae5bcbd970b3f23babc,
2019-04-08,sg:2034304700514ddc82cb11764c2d4d79,
2019-04-08,sg:5ec39fadef484fac90c3f6ad6331be98,
2019-04-08,sg:75b6b512deb74c2ca2ce5a19597e2ae3,511076118012,4
2019-04-08,sg:63a99c875734469591cd4b47f81c19bd,511552102023,4
2019-04-08,sg:63a99c875734469591cd4b47f81c19bd,511552104001,4
2019-04-08,sg:63a99c875734469591cd4b47f81c19bd,511552104004,4
2019-04-08,sg:63a99c875734469591cd4b47f81c19bd,511552101002,4
2019-04-08,sg:49e6e01347334a0da8cd011782913af8,510639201022,4
2019-04-08,sg:49e6e01347334a0da8cd011782913af8,517750102005,4
2019-04-08,sg:49e6e01347334a0da8cd011782913af8,517500102005,4
2019-04-08,sg:86272b829e014462b83f3abad9df369f,
2019-04-08,sg:c4e380a8ccf8496b8e819701c532410f,
2019-04-08,sg:546914554ded41cf8cd1cdc11cea30ac,511210211004,5
2019-04-08,sg:546914554ded41cf8cd1cdc11cea30ac,511552103005,4
2019-04-08,sg:546914554ded41cf8cd1cdc11cea30ac,511552102021,4
2019-04-08,sg:546914554ded41cf8cd1cdc11cea30ac,511210210001,4
2019-04-08,sg:d31d806194bc47cc9a0489aa402bff26,511210208004,4
2019-04-08,sg:d31d806194bc47cc9a0489aa402bff26,511210204002,4
2019-04-08,sg:a47aa1225932474faeb10f7e69bbea2e,511970504024,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076105073,5
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076110172,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076108003,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,540379726022,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076105053,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076107011,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511539014111,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076106031,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076119002,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076110041,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,510594817021,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,240217753022,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076110192,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076105033,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,510594811011,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,240054034012,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,240317005001,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511539004101,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076110221,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076105062,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,511076103002,4
2019-04-08,sg:8754b23c61b84add83913e2957ebf833,510594916012,4
2019-04-08,sg:d6886ba476ef4d728f1758f54ada3dd6,510719302003,4
2019-04-08,sg:d6886ba476ef4d728f1758f54ada3dd6,511610303001,4
2019-04-08,sg:d6886ba476ef4d728f1758f54ada3dd6,511210214003,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105033,12
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076106011,11
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076104001,10
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076103002,7
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076102012,7
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105043,7
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076102021,6
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076103003,6
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076101012,6
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076106041,6
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105052,6
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105031,5
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076106031,5
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076102011,5
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076104002,5
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105073,5
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105041,5
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110241,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110242,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076106012,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076108003,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076106042,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076101011,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110233,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,240217523033,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110112,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105061,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076108001,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,540379725011,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110253,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,240317003111,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076106032,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076107032,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076109001,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076107022,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105032,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110142,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076107021,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110092,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110093,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076107011,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105053,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,261179705003,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076105062,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,090010905004,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,540039721012,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076107012,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076110041,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076103001,4
2019-04-08,sg:cad6300c521148c9908bf505a413444d,511076102022,4
2019-04-08,sg:986e30e1402443ad80d272c364ecd639,511539015092,4
2019-04-08,sg:986e30e1402443ad80d272c364ecd639,511076101021,4
2019-04-08,sg:986e30e1402443ad80d272c364ecd639,511076110091,4
2019-04-08,sg:986e30e1402443ad80d272c364ecd639,510594219002,4
2019-04-08,sg:c7a76fa349e0402ca744ee32a78dbbd4,511210214003,4
2019-04-08,sg:37da431082114ab58ddaa4d3b063a961,510030112013,4
2019-04-08,sg:37da431082114ab58ddaa4d3b063a961,510190306013,4
2019-04-08,sg:37da431082114ab58ddaa4d3b063a961,511210208003,4
2019-04-08,sg:bd430da2f6bb4301aee8120a9266ade0,517500102002,4
2019-04-08,sg:d2830aa191b448138d8e9761234a1e28,517500102005,4
2019-04-08,sg:4ec68a27ca124f5b89bac4204e9fbdd0,517500102001,4
2019-04-08,sg:4ec68a27ca124f5b89bac4204e9fbdd0,511210202012,4
2019-04-08,sg:1217b57edc924a588ffb17cc5c5559e2,511076112022,7
2019-04-08,sg:1217b57edc924a588ffb17cc5c5559e2,511076107022,4
2019-04-08,sg:1217b57edc924a588ffb17cc5c5559e2,511076119003,4
2019-04-08,sg:1217b57edc924a588ffb17cc5c5559e2,511076105033,4
2019-04-08,sg:1217b57edc924a588ffb17cc5c5559e2,511076103001,4
2019-04-08,sg:1217b57edc924a588ffb17cc5c5559e2,511076119001,4
2019-04-08,sg:41f267ecafc441cb8c5203c6973d0525,511210215002,4
2019-04-08,sg:41f267ecafc441cb8c5203c6973d0525,511210211003,4
2019-04-08,sg:41f267ecafc441cb8c5203c6973d0525,511210208001,4
2019-04-08,sg:41f267ecafc441cb8c5203c6973d0525,511210211002,4
2019-04-08,sg:41f267ecafc441cb8c5203c6973d0525,511610303001,4
2019-04-08,sg:41f267ecafc441cb8c5203c6973d0525,511610306001,4
2019-04-08,sg:ca0ed2b759b74d16b4f6f83a1f4ab50f,
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,511210211004,8
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,517000319021,8
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,517500101013,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,511210212002,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,511210211002,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,511210211003,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,511210214001,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,511210210002,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,230310210001,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,261251410003,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,510639201011,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,510350806022,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,510594301011,4
2019-04-08,sg:f7699f537a574c5ab5c5f7a17054097f,511210208001,4
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210208003,12
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210215001,11
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210210001,11
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210208002,10
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511552106003,10
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210215002,10
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210215003,8
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,517500101021,8
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,510639202003,7
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210214003,7
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,510639201022,6
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,511210212002,6
2019-04-08,sg:427a8540011e4ad7846df1f03f069f1b,510639201013,6
